ID,Name_New
4932304.0, Claudia Lee
1017221.0, Diana Gómez
3338354.0,Kate Lyn Sheil
858128.0, Thilakan
6049515.0, Kate Rasmussen
3763181.0, Bogdan Alexandru
292196.0, Mat Fraser
2077992.0, Anna Schinz
1194672.0,Julie Gonzalo
635262.0,Ola Rapace
635262.0, Ola Rapace
420955.0, Richard Jenkins
80532.0,Tomasz Bialkowski
4803152.0, Anson Bagley
3910031.0, Ben Davies
3033133.0,Kierstyn Elrod
2687517.0, Chris Reilly
1125872.0, Abel Ferry
415382.0, Sam Jaeger
415382.0,Sam Jaeger
265668.0,Donald Faison
3880181.0, Abbey Lee
312217.0, Jordan Gelber
330335.0,Jonathan Gordon
1830.0, Sophie Ward
2102514.0,Harman Baweja
7436998.0,Keaton Nigel Cooke
115730.0,Patrick Bruel
930570.0,Evan Williams
6427328.0,Jessica Taylor Haid
3300247.0,Tristan Barr
3944811.0, Darla Taylor
8286716.0,Bayley Johnson
3005544.0,James Rolfe
1712549.0, Woody Naismith
3508522.0, Zeynep Çamci
3223609.0,Randall C. Brown
3435850.0, Charlotte Eugène Guibeaud
3601359.0,Dhruv Ganesh
739948.0, Nicolas Ronchi
3109407.0, Shiv Panditt
9245611.0, Celina Peter
460206.0, Brian Klugman
2499064.0,Uzo Aduba
932870.0,André Wilms
3280878.0,Brandy Mason
6518846.0,KSI
3169069.0,Aditya Roy Kapoor
247754.0,Francesca Eastwood
5169.0, Natasha Lyonne
2426419.0, Andrew Sensenig
1730935.0, Daryn Kahn
5176076.0,Mariya Smolnikova
524722.0,LeToya Luckett-Walker
438484.0, Omkar Kapoor
2566697.0, Elizabeth Gillies
1134702.0,Bindi Irwin
3967480.0, Monica Dogra
1542389.0, Ömer Duran
4059916.0,Curtis Snow
1228.0, Peter Fonda
915093.0, Jonathan Watton
263.0, Kirstie Alley
947166.0,Jason Yee
1310016.0,Brian Geraghty
1310016.0, Brian Geraghty
532464.0, Leonardo Machado
8744701.0, Hana Colley
1540.0, Rachel Miner
3149143.0, Catherine Annette
838000.0, Charlotte Sullivan
805476.0, John Slattery
1238488.0,Derek Lee Nixon
45949.0, Dan Badarau
190497.0, Wilson Cruz
4940633.0, Ella Ballentine
2452551.0,Alexis Kendra
849214.0,Mark Tandy
8619080.0, Uma Bracaglia
5000971.0,Erica Linz
1872698.0,Dianna Agron
4091900.0, Courtney Daniels
4740113.0,Saara Chaudry
144260.0, Cassie Ventura
2368789.0,Zoë Kravitz
2368789.0, Zoë Kravitz
3151339.0, Noelle DuBois
1036340.0, Rachel Boston
1036340.0,Rachel Boston
4578637.0,Jacopo Olmo Antinori
387319.0, Josie Ho
442559.0, John Kavanagh
2363977.0, Elizabeth Keener
4500225.0, Greg Forrest
355440.0,Craig Hall
368017.0,Mehdi Hashemi
5526091.0, Young Blo
7111120.0, Olivia Rodrigo
1035628.0, Martijn Kuiper
3459140.0, Olivia Luccardi
2719406.0,Mathew Baynton
3049403.0, Fumi Nikaidô
3299394.0, Sisca Jessica
4378215.0,Aaron Milo
1404488.0, AJ Michalka
819851.0, Dylan Sprouse
2738630.0, Jorge Luis Moreno
1347859.0, Tom Zembrod
1690191.0,Ana Majhenic
3078.0, Roger Cross
218080.0,Lee Demarbre
2285559.0, Allison Lane
3302440.0,Katie L. Hall
2965079.0, Caitlin Carmichael
4515896.0,Anas Abdirahman
2972423.0, Gavin Stenhouse
326937.0, Miguel Gomes
931373.0,Nathan Williams
2419914.0, Laurie Simmons
141450.0,Alex Carter
2046855.0,Zach Woods
7682309.0, Caleb Paddock
3166557.0, Tim Haars
3315894.0,Varun Dhawan
1911103.0, David Ellison
1325129.0, Sunil Thapa
323483.0,Luis Gnecco
821328.0, Nancy Stafford
839730.0,Tammin Sursok
4101853.0,Alexander Dreymon
2407549.0,Dylan Postl
5180933.0,Min-soo Jo
4901062.0, Maria Laird
1728959.0, Christina Ulloa
2068832.0, Nicola Lambo
427581.0,Bill A. Jones
4338487.0, Alena Savostikova
5752521.0,Jacob Buster
1938310.0, Anne McDaniels
268007.0, Diane Farr
2674140.0,Nicole LaLiberte
1160472.0,Rossif Sutherland
351762.0,Martina Haag
78517.0,Gene Bervoets
2082499.0,Van Hansis
1443306.0, Marshall Cook
2466076.0, Cheryl Lyone
1191181.0, Samantha Streets
95478.0, Mark Boone Junior
6372531.0,Madeleine Hutchins]
1870447.0,Zoë Gameau
4874688.0, Austin Vickers
757087.0,Maaya Sakamoto
2574172.0, Mark Grossman
5242800.0, Patrick Arthur
2391440.0, Annabelle Stephenson
6863919.0,Devon Terrell
796502.0, Alexander Siddig
3374941.0, Steven Krueger
525.0,Heather Matarazzo
6348079.0, Xzannjah Matsi
5298570.0, Mateusz Dopieralski
928191.0, Madeline Vail
3015254.0,Catalina Martin
1075208.0, Virginia Williams
896573.0, Ashish Vidyarthi
937239.0, Tom Wlaschiha
628897.0,Sahr Ngaujah
598241.0, Sophie Monk
573134.0,Don McManus
1154749.0, Sofia Boutella
1868320.0, Ashleigh Ball
213374.0, Kristine DeBell
5789503.0,Jacob D. Woody
4719588.0, Katie Coseni
1088340.0, James Doherty
7241077.0,Zane Austin
4892994.0, Jamey Green
707816.0, John Ralston
2476500.0,Tenika Davis
6938909.0, Aubrie Woods]
1163.0,Roy Dupuis
384152.0, Conleth Hill
723415.0, Elizabeth Rice
2680362.0, Joe Hartzler
5949467.0, Görkem Kasal
1640358.0, Stephanie Lugo
6701170.0, Elli Tringou
808865.0,Justin Smith
4156117.0, Richard McWilliams
4398647.0,"""Aislinn Death"""
2628935.0,Kerry Bishé
3761004.0, Nani
186225.0,Barbara Crampton
3262317.0,Josh Whitehouse
620017.0, Kazuya Nakai
3347332.0,Aaron Thornton
3146486.0,Tina Ivlev
7541174.0, Jack Colgrave Hirst
333523.0,Tzahi Grad
1528026.0, Aisling Loftus
2584392.0,Tom Hopper
3174706.0,Michael Laurino
5168.0,Jamie Luner
6982686.0,Logan Paul
3814880.0,Paul Sidhu
4304862.0,Anubrata Basu
6627201.0,Bethan Leadley
2837410.0,"""Morgana OReilly"""
3846716.0,Cameron Deane Stewart
3468327.0,Melissa Carnell
1574663.0,Collins Pennie
3874849.0, Petar Strugar
659048.0, Kay Panabaker
5290643.0,Tom Bateman
321591.0,Michael Gladis
6939304.0,Barbora Daugirdaite
397110.0,Andrew Howard
1682400.0, Spencer Locke
1851028.0,Miles Heizer
3656718.0,Ben Winchell
4597126.0, Fady Elsayed
1033215.0, John Paul Tremblay
50959.0, Pedro Pascal
93051.0,Uwe Boll
4965754.0,Aiden Longworth
2791093.0, Matt McGorry
2253799.0,Limara Meneses
184698.0,Brendan Cowell
302965.0,Billy Ray Gallion]
12239.0, Sarah Adler
3028961.0, Paris P. Pickard
281167.0, Joe Flanigan
535019.0,Natalie Brown
6079886.0, Cherry Wallis
706842.0, Mel Raido
6938910.0,"""Sarah DAmico"""
2768721.0,Carlee Baker
5053020.0,Gavin Brown
551154.0, Ruth Marshall
701008.0,Esther Purves-Smith
869871.0,Russell Tovey
385.0,Sam Elliott
8077778.0,Gabriel Epstein
3079503.0,August Wittgenstein
2014783.0,Roxy Vandiver
446432.0, Ian Kelly
251526.0,Karoline Eichhorn
350335.0,Robert Gwilym
564901.0,Martin McCann
3616206.0, Nina Arianda
1143429.0, Corey Large
7368024.0, Déborah Lukumuena
1182255.0, Amrita Rao
5786768.0, Jared Breeze
4308680.0, Ryan Prescott
1683094.0,Aaron Yoo
1192344.0, Courtney Mun
1738.0,Jonathan Silverman
5519350.0,Conner Chapman
9220564.0," ""Wang XiAn"""
1918942.0, Eliza Swenson
71824.0, Jill Bennett
225019.0,Mario Diaz
205793.0, Ninetto Davoli
440229.0, Vincent Kartheiser
3042755.0,Thomas Middleditch
1013318.0, Jenni Baird
633223.0, Cynthia Nixon
916037.0, Bronson Webb
3584268.0, James Norton
2701325.0, Maeve Jinkings
5640132.0,Summer H. Howell
240318.0, Lola Dueñas
588364.0, Gabrielle Miller
2014390.0,Justin Chon
1726942.0, Alpay K. Atalan
1641140.0, Clive Standen
2584298.0,Kelen Coleman
1375330.0,Henry Hopper
5291376.0, Bianca A. Santos
1426138.0, Fedja Stukan
1549295.0,Harrison Gilbertson
4495174.0, Parineeti Chopra
718957.0, Leah Remini
1099085.0, Joe Nunez
5731217.0, Amelia Haberman
416508.0, James Fraser
33165.0, Michael Arata
2888.0,Stephen Blackehart
1635248.0,David Christian Welborn
134480.0, Salvatore Cantalupo
4100042.0,Conor McCarron
2149245.0,Yûko Sanpei
6669591.0, Andrea Rueda
3132784.0,Kishore Kumar G.
4631446.0,Melisa Young
7316147.0,Jesuthasan Antonythasan
3195528.0, Matt Barber
156858.0, Shefali Shah
4121397.0,Didem Ellialti
1254025.0, Alex Hernandez
2666409.0, RJ Mitte
1970642.0,Jordana Beatty
203457.0, Pete Davidson
637505.0,Menashe Noy
779866.0,Tom Everett Scott
3121779.0, Logan Stalarow
3329371.0,Edward Akrout
1434871.0, Wes Chatham
5272.0,Thomas Ian Nicholas
1778986.0, John Tokatlidis
2953616.0,Chi Cao
3190246.0,Richa Chadha
3624428.0, Justin Prentice
1134439.0, Emma Booth
990657.0,Brian Yang]
420091.0, Jeeva
692634.0,Brian Posehn
10906444.0, Jarlinsson Ramirez Reinoso
3739811.0, Esteban Masturini
3957563.0, Stephanie Bennett
3080896.0, Kathryn Burns
3231715.0, Arjun Gupta
129281.0, Marco Calamandrei
5217282.0, Sam Cantergiani
4655049.0, Scott Gillespie
1550452.0,Bobbi Sue Luther
1300254.0, Binnur Kaya
3674507.0, Emily Skinner
3068991.0, Dafna Kronental
3187567.0,Joel Hogan
6455550.0, Skyler Yeast
134491.0, Dario Cantarelli
624694.0,Richard Neil
128986.0,Darian Caine
1084937.0, Luiso Berdejo
3719063.0, Joy Senn
270005.0, Özay Fecht
667350.0, Jay Paulson
2116419.0,Gregg Sulkin
11170255.0,Veronica Ricci
5956399.0, Michelle Hendley
1882929.0, Liana Liberato
927240.0,Robert Wieckiewicz
1541712.0, Davyd Tousignant
108295.0, Paget Brewster
1292661.0,Luke Hemsworth
2673828.0, Parris Mosteller
3567018.0,Sarah Booth
2711305.0,Matt Bennett
4248899.0,Gretchen Lodge
5756214.0, Rakshit Shetty
4626627.0,Harshvardhan Rane
1011439.0, Shane Kippel
274184.0, Lucas Ferraro
5604363.0,Silvia Busuioc
684131.0, Hon Ping Tang
3823216.0, Anshuman Jha
7441022.0, Shalini Pandey
159159.0, Prem Chopra
2120394.0, Frano Maskovic
254712.0, Aunjanue Ellis
781899.0,Pamela Adlon
2024927.0,Alan Ritchson
607.0,Paul Reubens
1044403.0,David Anders
5041989.0,Andy Biersack
2642892.0, Todd Lasance
1538552.0, Michela Cescon
862858.0, Fernando Tielve
1022527.0, Peter Miller
2764521.0, Karolina Wydra
853498.0, Rima Te Wiata
3943296.0, Greg Kam
2065025.0, Erlend Nervold
2.0,Lauren Bacall
402116.0, Cemal Hünal
1001863.0, Jeffrey Schmidt
5064713.0,Félix de Givry
2950293.0, Lucie Lucas
3807965.0,Sundeep Kishan
3733098.0,Aida Elkashef
1731751.0,Jack Clay
4109.0,Gulshan Grover
353247.0,Sarah Hagan
2064865.0, Christos Vasilopoulos
849028.0,Mayumi Tanaka
108703.0,Sean Bridgers
5922802.0,Lance Channing
176040.0, Mihai Constantin
1616349.0,Dave Annable
3980050.0, Kimberly-Sue Murray
4977.0,Brian Austin Green
1146243.0, Teddy Sears
1312305.0,Brittany Ashworth
1939016.0,Jacob Zachar
3783690.0,Adolfo Mendez-Nouel
934.0, Bernardo Bertolucci
4558567.0,Masey McLain
1720.0, Ivan Sergei
1439093.0, Liz Lytle
2111771.0, David Loren
2712984.0, Sky Hirschkron
4689420.0, Carrie Coon
1574234.0, Lorraine Nicholson
1036050.0, Shaun Sipos
4588939.0, Lucas Linehan
1845127.0,Michael Fuith
48288.0,Brandon Baker
3694593.0, Emilia Ares
751257.0, Jonah Russell
830407.0, Brad Stine
279064.0,Neal Fischer
4682935.0,Adam Bakri
2552034.0,Melissa Benoist
1727367.0,Tim Heidecker
5425875.0,Jay Dobyns
1039877.0, Tim Draxl
2501633.0,Lena Dunham
4056899.0, Mark Gibson
3952890.0,Juliana Harkavy
5362666.0," ""Brian Scott OConnor"""
229584.0, Veerle Dobbelaere
3165623.0,Sharon Hinnendael
3796544.0, Antonia Putiloff
4908.0, Edie Falco
1101127.0,Calum Worthy
1038.0,Josh Charles
5117180.0,Sofia Karemyr
2890541.0,Josh Helman
1005514.0,Patrick John Flueger
2980797.0,Muriel Wimmer
2601111.0,Nazriya Nazim
1120677.0,Jane Hampson
1918862.0, Déborah François
1918862.0,Déborah François
4793078.0, Hailey Nebeker
1169471.0,George Stults
340028.0,Kay Greidanus
6309541.0,Georgia Bradley
627492.0, Brooke Nevin
1324819.0,Joshua Brennan
119.0,Tia Carrere
2514271.0, Primorata Dejudom
4630480.0,Henry Kelemen
15142.0, Aydemir Akbas
3758466.0,Gustav Fischer Kjærulff
948267.0,Dwight Yoakam
651159.0, John Ortiz
6465212.0,Aleksandra Cwen
511264.0, Sarah Lind
511264.0,Sarah Lind
3418610.0,Ryan Hartwig
4381033.0, Frank Qutuq Irelan
3310342.0,Eusebio Arenas
656335.0,Sam Page
1468944.0, Chie Nakamura
5499.0,Lily Tomlin
944464.0,Yu Xia
316805.0,Rebecca Gibney
951958.0, Luis Zahera]
1176300.0,Themis Panou
1603403.0,Keith Jordan
6933414.0,Patrick Lawrie
389581.0, Michael Hogan
511333.0, Benedikte Lindbeck
4685196.0, Dusta Kimzey
1442928.0," ""Bobbe J. Thompson"""
726457.0,Rena Riffel
1492.0,Kyle MacLachlan
3429884.0, Arinzé Kene
7512968.0,Mehmet Cerrahoglu
1259068.0,Josh Henderson
2691819.0, Travis Milne
5913962.0, Siddharth Menon
154000.0, Christine Chatelain
5572919.0,Michelle Mylett
903900.0, Kassandra Voyagis
1342938.0,Marika Mashburn
5066609.0,Ashley Mary Nunes
905675.0, Klaus Wagenbach
6784754.0,Ibrahim Ahmed
3906552.0," ""Finneas OConnell"""
10442432.0,Rafael Guerra
2596365.0, Jacqueline Fernandez
2313157.0,Ben Lewis
2977667.0,Danny Morgan
6021266.0,Alanna LeVierge
2328628.0,Matt Prokop
4410185.0,Yle Vianello
9007746.0, Florin Arhip
1802209.0, Nick Kroll
1317154.0, Anna Skellern
3871647.0,Dylan Gelula
453492.0,Jacqueline Kim
1166041.0, Ophelia Lovibond
3096056.0, Michael Dickson
6455381.0, Paris Warner
574460.0,Shane McRae
470182.0, Brian Krause
470182.0,Brian Krause
742183.0, Brett Rosenberg
6838010.0,Maria Palm
5517798.0,Marta Blanc
5305841.0, Kriti Sanon
1032208.0, Autumn Reeser
9696742.0,Judith Akuta
1323822.0,Adepero Oduye
1296812.0, Noelle Kenney
4576721.0, Justin Sean Kelly
3999053.0, Barbara Elischka
1732403.0, Brianne Davis
1728099.0, Eric Wareheim
668702.0, Joshua Peace
1899390.0,Khan Chittenden
8682289.0, Prakash Raghavan
775455.0,Carly Schroeder
1234298.0, Konkona Sen Sharma
424453.0, Adam Johnson
1030395.0,Tatyana Kanavka
231122.0, Aubrey Dollar
2417108.0, Joana de Verona
2326075.0,Vanessa Ray
4563896.0,Emma Greenwell
8040682.0,Seun Ajayi
920185.0, Dolly Wells
3538440.0, Daniel Skelton
938828.0,Mark Womack
1254152.0, Catherine Walker
853079.0,Robert Taylor
753982.0, Eva Röse
3598337.0,Rachel Hendrix
4675287.0,Dong-xue Li
2984794.0,Patricio Ramos
6216310.0,Natassia Halabi
302.0, Jacqueline Bisset
2847544.0, Alma Terzic
159745.0,Casper Christensen
837839.0, Elia Suleiman
5752523.0,Melanie Stone
237711.0,Sarah Drew
2624186.0, Caitlin FitzGerald
2372117.0, Gabriel Miller
877613.0,Jane Turner
818.0, Shabana Azmi
1748489.0, Zulay Henao
1372074.0,Oren Skoog
359430.0,Sheila Hancock
397721.0, Kevin Howarth
1901842.0,Ella Chen]
2378013.0, Ben Gigli
5947724.0, Sakshi Chaudhary
4358770.0,Jonathan Good
2542278.0, Liezl Carstens
1917423.0, Eman Xor Oña
3967854.0,Jonathan Daniel Brown
1223545.0,Cindy Busby
879186.0, Richard Tyson
6570557.0, Jessie Pinnick
698275.0, John Procaccino
157915.0, Nick Chinlund
3924265.0,Jack Falahee
605080.0,Trevor Morgan
2781723.0, Jessica Cameron
3248880.0,Claire Sloma
4162662.0,Killian Coyle
3858768.0,Brely Evans
1075603.0,David Garrett
2349726.0,Rico Rodriguez
698977.0,Kirsten Zien
1970053.0, Hannah Hodson
1981440.0,Escher Holloway
1544100.0,Bobby Coleman
4649642.0, Ananyaa Shah
1020345.0, Marc Senter
2849114.0, Nick Frangione
4273857.0, Hamza Ali Abbasi
505971.0, Ted Levine
1631380.0,Alexandria M. Salling
390229.0,Laurie Holden
2728054.0, Olly Alexander
8109101.0, Erika Bauer
5369197.0,Shree Crooks
3702875.0, Derek Efrain Villanueva
1373910.0,Nicky Bell
233145.0, Alison Doody
2476978.0, Wyatt Fenner
3412273.0, Charlie Wernham
944192.0, Rakel Wärmländer
1564024.0, Texas Battle
2685920.0, Simon J. Berger
2945270.0, Anand Tiwari
6472234.0,Patralekhaa Paul
2051265.0,Quinn Lord
633665.0,Ross Noble
1997902.0,Brian Drolet
2742329.0,Rafael Morais
1680220.0, Hanne Steen
254502.0,John Elliot]
6390427.0,Charlie Heaton
1553954.0, Itay Tiran
4568989.0, Matthew Daddario
399088.0,Patrick Huard
4155713.0, Kristian Gwilliam
302916.0, Guillaume Gallienne
4683875.0, Jacob A. Ware
400261.0, Cady Huffman
4021161.0,Vitalie Bichir
1645332.0, Joseph Melendez
1959800.0, Kanata Hongô
4195102.0, Sanchita Shetty
3891176.0, Thomas Beaudoin
1299011.0, Riteish Deshmukh
1215600.0,Ryan Piers Williams
3775208.0, Chris Puckett
3740249.0, Zhu Lin
2276276.0,Jake Macapagal
1625732.0,Houston Rhines
5301405.0, Mia Goth
911639.0, Johnny Ward
3099754.0,Jack Whitehall
1726021.0,Ryan McCoy
4857479.0, Kim Park
